"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"MIR1421" 4.04210842777819e-05 1.27010538622964 0.271 0.161 0.554334749785502 "6" "MIR142"
"LSM1" 4.15555849990863e-05 1.16620644956928 0.258 0.149 0.569893292677469 "6" "LSM1"
"CFLAR" 4.48382335517522e-05 0.935808100136418 0.303 0.191 0.61491153492873 "6" "CFLAR"
"CDC42" 4.55942328748919e-05 0.725758260799762 0.465 0.369 0.625279309646267 "6" "CDC42"
"SPCS22" 5.87075312234824e-05 0.747126280404849 0.4 0.299 0.805115083198838 "6" "SPCS2"
"IMP3" 6.00264258769618e-05 0.789859302317663 0.323 0.208 0.823202404476654 "6" "IMP3"
"CHMP2A2" 6.27190515683484e-05 1.01882680691375 0.368 0.258 0.86012907320833 "6" "CHMP2A"
"TERF2IP2" 6.74721355203452e-05 0.686579487173401 0.335 0.223 0.925312866526014 "6" "TERF2IP"
"ACP11" 6.82398670068325e-05 0.993911159006295 0.342 0.23 0.935841536131701 "6" "ACP1"
"ENO11" 6.83118029877103e-05 0.348600887812259 0.671 0.559 0.93682806617346 "6" "ENO1"
"MAF1" 6.84000324569243e-05 0.657402787814024 0.335 0.222 0.938038045114259 "6" "MAF1"
"SUMO2" 6.95175857698037e-05 0.46623320259685 0.677 0.594 0.953364171247087 "6" "SUMO2"
"HMGN3" 7.08939990862353e-05 0.897316804325627 0.342 0.232 0.972240303468631 "6" "HMGN3"
"BAX2" 7.31878979314351e-05 1.01417050341032 0.4 0.301 1 "6" "BAX"
"PSMA51" 7.58549361177903e-05 0.814579830469989 0.374 0.263 1 "6" "PSMA5"
"EMC4" 7.89327467650919e-05 0.952340344712123 0.31 0.204 1 "6" "EMC4"
"SIGIRR1" 9.64650280807701e-05 1.13423438487261 0.329 0.22 1 "6" "SIGIRR"
"WIPF11" 0.000109141548869942 1.14154525045202 0.303 0.202 1 "6" "WIPF1"
"RPA22" 0.00011729591842503 0.792993291135399 0.284 0.176 1 "6" "RPA2"
"SEC61B" 0.000124468770745666 0.575377972224505 0.419 0.313 1 "6" "SEC61B"
"TMEM592" 0.000139651943150688 0.5928825643104 0.484 0.393 1 "6" "TMEM59"
"KDELR21" 0.000141281403578941 0.912370315327995 0.277 0.173 1 "6" "KDELR2"
"DOK23" 0.000142688620884444 0.891359059217505 0.342 0.235 1 "6" "DOK2"
"LSP12" 0.000148274357746292 0.406888308517696 0.652 0.54 1 "6" "LSP1"
"SRSF2" 0.000163497618092834 1.11590258622058 0.484 0.389 1 "6" "SRSF2"
"NDUFA61" 0.000177461715645754 1.08695891296723 0.258 0.161 1 "6" "NDUFA6"
"DDX53" 0.00018274942811856 0.319825631382982 0.884 0.81 1 "6" "DDX5"
"SRSF91" 0.000185313621634692 0.706212029097233 0.4 0.301 1 "6" "SRSF9"
"KLF2" 0.000215044385333099 0.615824727702639 0.71 0.605 1 "6" "KLF2"
"C11orf581" 0.000226487621098313 0.558126058838028 0.471 0.384 1 "6" "C11orf58"
"CYCS" 0.000251269543694989 0.643354708512049 0.419 0.312 1 "6" "CYCS"
"TPI12" 0.00026925392693495 0.459641604705155 0.594 0.503 1 "6" "TPI1"
"CIRBP2" 0.000285422392462171 0.713278468414978 0.735 0.706 1 "6" "CIRBP"
"DNAJB6" 0.00028823608715418 0.856811611515685 0.277 0.178 1 "6" "DNAJB6"
"PLEKHJ1" 0.000303466885344855 0.839879453889731 0.252 0.159 1 "6" "PLEKHJ1"
"SRSF3" 0.000328407438046536 1.07543681615005 0.555 0.469 1 "6" "SRSF3"
"UBE2L31" 0.000363345922533728 0.881250983862588 0.329 0.233 1 "6" "UBE2L3"
"VDAC3" 0.00036517660219329 0.469310927131917 0.258 0.165 1 "6" "VDAC3"
"NOP102" 0.000376524401137638 0.707756712137028 0.394 0.29 1 "6" "NOP10"
"PDAP1" 0.00041614893329475 0.89681915425515 0.271 0.18 1 "6" "PDAP1"
"CSNK2B2" 0.000417352683186704 1.14185421911888 0.419 0.337 1 "6" "CSNK2B"
"ARL6IP52" 0.000425143478455829 0.291423151526322 0.535 0.451 1 "6" "ARL6IP5"
"MYH91" 0.000467392864090033 0.873406797389405 0.277 0.184 1 "6" "MYH9"
"POLR3GL" 0.000493953023028918 0.858031869233536 0.29 0.202 1 "6" "POLR3GL"
"LIMD21" 0.00050915986324897 0.462083184362153 0.729 0.653 1 "6" "LIMD2"
"LMAN21" 0.000569583916171621 0.864402277950141 0.342 0.256 1 "6" "LMAN2"
"IFI16" 0.000571203177566573 0.932141400880085 0.265 0.172 1 "6" "IFI16"
"LCK3" 0.000596365942825678 0.484721923561192 0.471 0.354 1 "6" "LCK"
"TGFB12" 0.000602688097011296 0.729160769569888 0.29 0.195 1 "6" "TGFB1"
"HSPA83" 0.000624579212058885 0.381908949636505 0.716 0.673 1 "6" "HSPA8"
"RNF167" 0.000641495105809061 1.02649777301983 0.258 0.166 1 "6" "RNF167"
"TCF251" 0.00069218849758796 0.824364311045506 0.335 0.25 1 "6" "TCF25"
"PPP2R5C2" 0.000755276053255981 0.775196080130346 0.329 0.238 1 "6" "PPP2R5C"
"BUD311" 0.000792722794001928 0.832228395337435 0.335 0.252 1 "6" "BUD31"
"HMGB12" 0.000795546917023408 0.361766778884248 0.677 0.631 1 "6" "HMGB1"
"WSB11" 0.000807824657598097 0.805668191611078 0.271 0.176 1 "6" "WSB1"
"NDUFB8.1" 0.000808764867610443 0.676197905956534 0.471 0.397 1 "6" "NDUFB8.1"
"ARHGDIB1" 0.000819366140111499 0.401293626327266 0.935 0.914 1 "6" "ARHGDIB"
"ADRM11" 0.000823229963174518 0.898850249533055 0.258 0.171 1 "6" "ADRM1"
"SP1001" 0.00082481913390958 0.685697328405661 0.361 0.264 1 "6" "SP100"
"C9orf161" 0.000868396286039658 0.373796661712863 0.445 0.359 1 "6" "C9orf16"
"COPE2" 0.000882120961868653 0.433204789295726 0.516 0.433 1 "6" "COPE"
"HNRNPM1" 0.000897977765345086 0.629218318644272 0.4 0.307 1 "6" "HNRNPM"
"VAMP2" 0.000911396966351837 0.545649643604365 0.529 0.451 1 "6" "VAMP2"
"GYPC2" 0.000915845407238009 0.667280418037318 0.387 0.287 1 "6" "GYPC"
"TAPSAR1" 0.000927135333073138 0.788172907064717 0.316 0.228 1 "6" "TAPSAR1"
"C1orf1622" 0.00103008373319452 0.715595747291919 0.497 0.382 1 "6" "C1orf162"
"FERMT3" 0.00104437164350758 0.932371518797769 0.265 0.179 1 "6" "FERMT3"
"IL10RA2" 0.00104883252324103 0.713837930959849 0.297 0.207 1 "6" "IL10RA"
"TMEM160" 0.00115105049322261 0.871942317327886 0.271 0.184 1 "6" "TMEM160"
"ATP5J22" 0.00126897442681712 0.57002328437836 0.4 0.32 1 "6" "ATP5J2"
"CDKN2D1" 0.00137294275251095 0.666235137560876 0.31 0.216 1 "6" "CDKN2D"
"PTPRC2" 0.00141326546058062 0.440625060090972 0.523 0.451 1 "6" "PTPRC"
"RBM3" 0.00148421937007901 0.821141576866758 0.684 0.641 1 "6" "RBM3"
"TPM31" 0.00152188566949828 0.484919804117994 0.529 0.472 1 "6" "TPM3"
"CHMP51" 0.00169344172020557 0.949633888124473 0.297 0.217 1 "6" "CHMP5"
"SRP9" 0.00174200918009012 0.543718090836316 0.4 0.327 1 "6" "SRP9"
"POLR2L1" 0.00177790357602659 0.596913240552544 0.426 0.354 1 "6" "POLR2L"
"SUB11" 0.00188805820565365 0.767445443930874 0.374 0.297 1 "6" "SUB1"
"RHOA2" 0.00189414261819641 0.352301676414626 0.645 0.563 1 "6" "RHOA"
"BANF1" 0.00202342334409778 0.711276551702339 0.323 0.24 1 "6" "BANF1"
"MYO1G1" 0.0023768747922717 0.743097449057081 0.31 0.23 1 "6" "MYO1G"
"RBCK11" 0.00240232964850314 0.536855371746947 0.29 0.203 1 "6" "RBCK1"
"GLRX2" 0.00291259088593218 0.495104375283981 0.432 0.373 1 "6" "GLRX"
"PGAM12" 0.00294420214175381 0.781408827984226 0.31 0.232 1 "6" "PGAM1"
"GADD45B1" 0.00310166588779322 0.866106954873979 0.31 0.232 1 "6" "GADD45B"
"HNRNPF1" 0.0031345001495235 0.429986928530675 0.452 0.377 1 "6" "HNRNPF"
"MDH2" 0.00321445559182337 0.563767694095085 0.368 0.294 1 "6" "MDH2"
"PSMB72" 0.00364860458467721 0.590587973104511 0.381 0.311 1 "6" "PSMB7"
"HNRNPK2" 0.00381280883261275 0.369211157577965 0.555 0.494 1 "6" "HNRNPK"
"SLC25A31" 0.00422130082698854 0.461571265612174 0.574 0.523 1 "6" "SLC25A3"
"IDH21" 0.00475018888648764 0.653013848281593 0.252 0.18 1 "6" "IDH2"
"DNAJA1" 0.00477804628067766 1.12716158267791 0.361 0.292 1 "6" "DNAJA1"
"MDH11" 0.00479527195282587 0.700608153997003 0.31 0.232 1 "6" "MDH1"
"SKP11" 0.00483993663674807 0.344448433123439 0.516 0.464 1 "6" "SKP1"
"TMBIM4.11" 0.00491074979560033 0.368125318786301 0.361 0.287 1 "6" "TMBIM4.1"
"ICAM31" 0.0050331250609914 0.398677125146164 0.484 0.419 1 "6" "ICAM3"
"FAM96B" 0.00503406682923002 1.33809880076896 0.329 0.259 1 "6" "FAM96B"
"SRSF11" 0.00520565586175869 0.609362017145456 0.316 0.242 1 "6" "SRSF11"
"DECR11" 0.00544228560574706 0.648003414736089 0.252 0.182 1 "6" "DECR1"
"PSMA72" 0.00547331127702357 0.880666701477073 0.619 0.56 1 "6" "PSMA7"
"IFI352" 0.00555793082775983 0.698828758176084 0.252 0.177 1 "6" "IFI35"
"CEBPD2" 0.00560116266705832 0.375680648607292 0.31 0.219 1 "6" "CEBPD"
"PSMA2.1" 0.00573525425907654 0.457897402712702 0.31 0.228 1 "6" "PSMA2.1"
"SEC11A2" 0.00583262173338545 0.46377219506453 0.4 0.326 1 "6" "SEC11A"
"UBE2L63" 0.00593382695463386 0.40617992220649 0.413 0.342 1 "6" "UBE2L6"
"SNRPB1" 0.00596217399673023 0.501040272550774 0.406 0.344 1 "6" "SNRPB"
"EID1" 0.0060018138802972 0.556557680942555 0.497 0.428 1 "6" "EID1"
"MPHOSPH8" 0.00612902793978543 0.671810998176672 0.284 0.21 1 "6" "MPHOSPH8"
"ZNF207" 0.00620660403035798 0.716634178957712 0.252 0.179 1 "6" "ZNF207"
"NDUFA14" 0.00643440018103685 0.538075387594138 0.4 0.329 1 "6" "NDUFA1"
"CSK1" 0.00679458426686213 1.22672467269988 0.284 0.216 1 "6" "CSK"
"RPS19BP1" 0.00690364347012662 1.46385165181491 0.31 0.241 1 "6" "RPS19BP1"
"NDUFS81" 0.00718814328872642 1.2103468117912 0.31 0.235 1 "6" "NDUFS8"
"MRPL51" 0.00748943864193118 0.687156255899594 0.265 0.2 1 "6" "MRPL51"
"CORO1A1" 0.00750128133948721 0.315559704229386 0.813 0.806 1 "6" "CORO1A"
"MRPL341" 0.00761008405946802 0.711284650946439 0.258 0.191 1 "6" "MRPL34"
"ARHGEF11" 0.00778352861815659 0.812722937113898 0.297 0.236 1 "6" "ARHGEF1"
"ECH1" 0.00779140794002378 0.584689266443995 0.335 0.265 1 "6" "ECH1"
"PSMD41" 0.00803720943498104 0.598194443571864 0.342 0.282 1 "6" "PSMD4"
"COX6A11" 0.0083731050617658 0.576600610467754 0.51 0.479 1 "6" "COX6A1"
"ICAM21" 0.00852651286789168 0.972114827763648 0.297 0.236 1 "6" "ICAM2"
"C20orf242" 0.00860993292457896 0.389539586252703 0.381 0.305 1 "6" "C20orf24"
"ARHGDIA1" 0.00863669549427928 0.725595152485085 0.355 0.285 1 "6" "ARHGDIA"
"SEPT6" 0.0088626699023167 0.665064751004211 0.277 0.204 1 "6" "SEPT6"
"MBNL1" 0.00916003099816385 0.650014247268668 0.284 0.214 1 "6" "MBNL1"
"CIB11" 0.00918280118557593 0.494613902711318 0.452 0.409 1 "6" "CIB1"
"EIF4H" 0.00919463925340397 0.648793351204606 0.29 0.227 1 "6" "EIF4H"
"H3F3A2" 0.009912745890546 0.330898596075313 0.465 0.381 1 "6" "H3F3A"
"FCER1A" 1.48076404741146e-220 7.63383316110409 0.812 0.011 2.03071981462008e-216 "7" "FCER1A"
"SERPINF1" 1.4562607286726e-207 8.02657338957981 0.5 0.002 1.99711596330161e-203 "7" "SERPINF1"
"CLEC10A" 3.01941114436467e-138 6.06809925702989 0.688 0.015 4.14082044338171e-134 "7" "CLEC10A"
"ENHO" 6.94478794559974e-134 6.1066501405117 0.438 0.005 9.52408218859548e-130 "7" "ENHO"
"CLIC2" 2.25754688503171e-103 6.61558180709761 0.281 0.002 3.09599979813249e-99 "7" "CLIC2"
"CD1C" 2.17422749557628e-80 4.76187347525291 0.562 0.02 2.98173558743331e-76 "7" "CD1C"
"HLA-DQB2" 2.4004984507161e-52 3.35938409780338 0.469 0.021 3.29204357531207e-48 "7" "HLA-DQB2"
"CACNA2D3" 4.89091721113231e-51 3.9188690215169 0.375 0.014 6.70740386334685e-47 "7" "CACNA2D3"
"UPK3A" 8.74606316087739e-43 4.40066499301121 0.281 0.009 1.19943510188272e-38 "7" "UPK3A"
"PHACTR1" 7.7115882360873e-42 2.75490963831231 0.562 0.04 1.05756721069701e-37 "7" "PHACTR1"
"HLA-DQA21" 2.73751119731651e-37 3.23016037032878 0.844 0.116 3.75422285599986e-33 "7" "HLA-DQA2"
"BASP1" 5.09071644753438e-37 3.42911296740788 0.375 0.02 6.98140853614865e-33 "7" "BASP1"
"PLD4" 5.97450647536897e-37 3.82177154959411 0.531 0.041 8.193438180321e-33 "7" "PLD4"
"LGMN" 1.39839137202108e-36 3.98036823280328 0.281 0.011 1.91775392758971e-32 "7" "LGMN"
"NDRG2" 2.60270491962919e-36 3.69147567287428 0.344 0.017 3.56934952677947e-32 "7" "NDRG2"
"PON2" 8.79348048144113e-36 4.06310990027861 0.25 0.009 1.20593791322484e-31 "7" "PON2"
"CPVL2" 1.41983717043945e-34 2.87842486992003 0.812 0.107 1.94716469554066e-30 "7" "CPVL"
"CCDC88A" 2.4541647311228e-33 2.95017210880062 0.406 0.026 3.3656415122618e-29 "7" "CCDC88A"
"HLA-DQA11" 1.83636045636118e-31 3.16191877171213 0.969 0.209 2.51838472985372e-27 "7" "HLA-DQA1"
"CD331" 2.65393938778359e-31 2.73332425597622 0.625 0.067 3.63961247640642e-27 "7" "CD33"
"GSN" 7.70661684770804e-31 3.03318681410074 0.5 0.045 1.05688543449468e-26 "7" "GSN"
"RPS6KA4" 1.33574399157056e-30 2.85451137040642 0.469 0.038 1.83183931003987e-26 "7" "RPS6KA4"
"SULF2" 3.90947219459686e-28 3.24307888913727 0.406 0.033 5.36145016767014e-24 "7" "SULF2"
"HLA-DOA" 4.71791655792937e-27 2.88380505716656 0.281 0.016 6.47015076754434e-23 "7" "HLA-DOA"
"CD1D" 5.29205396624732e-27 2.61228898690838 0.5 0.05 7.25752280931157e-23 "7" "CD1D"
"RNASE61" 9.32625613853975e-26 2.24684431699374 0.688 0.094 1.27900276683934e-21 "7" "RNASE6"
"LMO2" 1.02161223778772e-24 3.32048004791244 0.312 0.022 1.40103902290208e-20 "7" "LMO2"
"HLA-DQB11" 2.95906975142784e-24 2.85368997136439 0.906 0.233 4.05806825710814e-20 "7" "HLA-DQB1"
"P2RY13" 1.7613845892117e-23 3.99818092077218 0.25 0.015 2.41556282564492e-19 "7" "P2RY13"
"HLA-DRB53" 4.36087775504486e-23 2.687065871334 1 0.343 5.98050775326851e-19 "7" "HLA-DRB5"
"PPP1R14A" 1.02023077827659e-22 2.2709586469571 0.281 0.019 1.39914448932851e-18 "7" "PPP1R14A"
"CSF2RA" 3.75605744996065e-22 2.70504189202961 0.344 0.029 5.15105718687604e-18 "7" "CSF2RA"
"HLA-DMA2" 4.45351375860188e-22 2.01428229702256 0.969 0.257 6.10754876854661e-18 "7" "HLA-DMA"
"SEMA4A" 4.68895628534868e-22 2.64816486029811 0.375 0.035 6.43043464972718e-18 "7" "SEMA4A"
"HLA-DRB13" 5.96443897969723e-22 2.77483867441986 1 0.453 8.17963161675678e-18 "7" "HLA-DRB1"
"ALDH21" 6.8857451984945e-22 3.48327437272728 0.656 0.105 9.44311096521536e-18 "7" "ALDH2"
"CD302" 7.80308934866071e-22 3.21570324114331 0.5 0.06 1.07011567327533e-17 "7" "CD302"
"HLA-DPA13" 8.74531446319739e-22 2.76482399128002 1 0.487 1.19933242548289e-17 "7" "HLA-DPA1"
"CST32" 1.30743029926879e-21 2.61826212511767 1 0.391 1.79300991241721e-17 "7" "CST3"
"MYCL" 1.48833636182467e-21 3.50033444599538 0.25 0.016 2.04110448660635e-17 "7" "MYCL"
"HLA-DPB13" 1.66528585008463e-21 2.99012580431383 1 0.513 2.28377301480607e-17 "7" "HLA-DPB1"
"GNA15" 3.02630177130636e-21 2.93069389424577 0.281 0.021 4.15027024916954e-17 "7" "GNA15"
"SPATS2L" 5.87252956800791e-21 2.74678381700849 0.312 0.026 8.05358704956604e-17 "7" "SPATS2L"
"SYK" 6.06240785547772e-21 1.88381705752459 0.562 0.075 8.31398613300215e-17 "7" "SYK"
"IL1B1" 1.07521816870996e-20 2.34633476644501 0.531 0.074 1.47455419656883e-16 "7" "IL1B"
"PPP1R14B" 2.09049605188971e-20 3.88941065292184 0.25 0.017 2.86690628556155e-16 "7" "PPP1R14B"
"KLF42" 4.70036057188101e-20 2.22263087419814 0.656 0.114 6.44607448827761e-16 "7" "KLF4"
"HLA-DMB2" 6.3135025108582e-20 1.86411333186243 0.844 0.173 8.65833734339093e-16 "7" "HLA-DMB"
"YIF1B" 7.85049121060373e-20 2.21825340057303 0.5 0.065 1.0766163646222e-15 "7" "YIF1B"
"HLA-DRA3" 8.09369256342454e-20 2.59095905868526 1 0.555 1.10996899814804e-15 "7" "HLA-DRA"
"ZNF385A" 1.59894901607082e-19 2.53721275214099 0.406 0.046 2.19279868063952e-15 "7" "ZNF385A"
"LILRB41" 3.39873798102759e-19 3.07517651928631 0.406 0.048 4.66102926718124e-15 "7" "LILRB4"
"GRN2" 5.609957204553e-19 1.74516646430618 0.938 0.234 7.69349531032398e-15 "7" "GRN"
"C10orf128" 3.03799620614113e-18 2.71386172430337 0.25 0.019 4.16630799710195e-14 "7" "C10orf128"
"CD741" 7.63396262610393e-18 2.34547450841297 1 0.842 1.04692163454389e-13 "7" "CD74"
"TRIM33" 1.05885053402688e-17 2.1764899441566 0.312 0.03 1.45210762236446e-13 "7" "TRIM33"
"C12orf45" 1.07009463050511e-17 1.68092763716905 0.344 0.036 1.4675277762747e-13 "7" "C12orf45"
"HAVCR21" 1.20171899127904e-17 1.63269089964019 0.375 0.042 1.64803742464007e-13 "7" "HAVCR2"
"CCDC50" 1.20410274939166e-17 2.80631528677754 0.406 0.051 1.65130651051572e-13 "7" "CCDC50"
"IGSF62" 1.29994385734831e-17 1.88547836836761 0.594 0.103 1.78274300596747e-13 "7" "IGSF6"
"LAP32" 2.28607112497415e-17 1.80206529273427 0.75 0.148 3.13511794078956e-13 "7" "LAP3"
"BLNK" 4.24222603233316e-17 1.66330704659704 0.344 0.037 5.8177887807417e-13 "7" "BLNK"
"CTSH2" 4.98699147065154e-17 1.76138132195807 0.781 0.17 6.83916010285152e-13 "7" "CTSH"
"CAPG2" 1.47912772981874e-16 1.90286877551705 0.875 0.225 2.02847576867342e-12 "7" "CAPG"
"STK38L" 4.81522782456694e-16 2.5479318370982 0.25 0.022 6.60360343861111e-12 "7" "STK38L"
"RNF1302" 6.55405516596342e-16 1.67278086596203 0.781 0.173 8.98823125460224e-12 "7" "RNF130"
"ARF3" 7.0587318528969e-16 1.72694818363264 0.531 0.086 9.68034486306281e-12 "7" "ARF3"
"ID1" 9.399897234428e-16 2.75926012977775 0.406 0.058 1.28910190672946e-11 "7" "ID1"
"AP1S22" 1.39681945668679e-15 1.73263833701255 0.938 0.29 1.91559820290026e-11 "7" "AP1S2"
"SPINT2" 1.76497819086302e-15 1.90383955228331 0.688 0.149 2.42049109094954e-11 "7" "SPINT2"
"RGS1" 1.88383253480911e-15 1.62844061945565 0.562 0.099 2.58348793823721e-11 "7" "RGS1"
"FAM105A" 5.05220426571167e-15 2.10989353646244 0.406 0.057 6.92859292999698e-11 "7" "FAM105A"
"VCL" 9.83209383236874e-15 2.10179885418613 0.312 0.036 1.34837334817105e-10 "7" "VCL"
"LGALS21" 1.55827084577677e-14 1.28117970113377 0.812 0.206 2.13701263789826e-10 "7" "LGALS2"
"TNFAIP2" 7.32375035881494e-14 1.68448964674808 0.406 0.061 1.00437912420788e-09 "7" "TNFAIP2"
"TPM4" 7.33290847487048e-14 1.17650522388283 0.625 0.124 1.00563506824374e-09 "7" "TPM4"
"MGST2" 7.39333912509375e-14 2.37931656336548 0.281 0.032 1.01392252761536e-09 "7" "MGST2"
"H2AFY2" 7.50668452847386e-14 1.35621954786455 0.938 0.29 1.0294667162349e-09 "7" "H2AFY"
"LY862" 8.78816904216722e-14 1.59439274614429 0.75 0.185 1.20520950244281e-09 "7" "LY86"
"FABP5" 1.03023515334823e-13 2.78287456399962 0.281 0.033 1.41286448930176e-09 "7" "FABP5"
"UBL7" 2.33105455019485e-13 1.51242297413274 0.5 0.087 3.19680821013722e-09 "7" "UBL7"
"DDAH2" 2.46943994108142e-13 2.1689531245006 0.406 0.065 3.38658993519905e-09 "7" "DDAH2"
"TGFBI2" 2.88858522270596e-13 1.76031884373469 0.531 0.102 3.96140577441896e-09 "7" "TGFBI"
"IFI302" 4.04993688337381e-13 1.31765706487099 0.688 0.159 5.55408344185884e-09 "7" "IFI30"
"GPX11" 5.15443251450026e-13 1.43635482759665 1 0.416 7.06878875038566e-09 "7" "GPX1"
"FDFT1" 5.26512288259134e-13 1.61470364518828 0.594 0.122 7.22058952118576e-09 "7" "FDFT1"
"FUOM" 5.67107216284821e-13 2.08881412455398 0.406 0.065 7.77730836413003e-09 "7" "FUOM"
"IGFLR1" 9.3098635453823e-13 1.53148530706645 0.438 0.073 1.27675468661373e-08 "7" "IGFLR1"
"LSP13" 1.02726996037425e-12 1.25562906684502 1 0.541 1.40879802365724e-08 "7" "LSP1"
"MNDA2" 1.46399543239663e-12 1.71594522500811 0.562 0.121 2.00772333598874e-08 "7" "MNDA"
"PTPRE" 1.67715978697542e-12 1.53065634639625 0.469 0.084 2.30005693185809e-08 "7" "PTPRE"
"FCGRT2" 1.7888754689815e-12 1.3019884610842 0.812 0.226 2.45326381816123e-08 "7" "FCGRT"
"GSTP11" 4.01718997805921e-12 1.55249498268218 1 0.453 5.50917433591041e-08 "7" "GSTP1"
"SPI12" 6.75632816673048e-12 1.25424909205636 0.781 0.207 9.26562844785418e-08 "7" "SPI1"
"TAF10" 6.89035961122622e-12 1.26488739922168 0.312 0.044 9.44943917083564e-08 "7" "TAF10"
"RAB22A" 7.68898173548044e-12 1.74672314676917 0.312 0.043 1.05446695520379e-07 "7" "RAB22A"
"NME1-NME2" 9.21536838700932e-12 1.47463292163257 0.375 0.059 1.26379562059446e-07 "7" "NME1-NME2"
"LYZ1" 9.49059863369037e-12 1.73944611475347 0.969 0.6 1.3015406966243e-07 "7" "LYZ"
"CFP2" 9.83865934204301e-12 1.9598820496213 0.75 0.201 1.34927374216778e-07 "7" "CFP"
"SCAMP4" 1.00187824496523e-11 1.88124113015302 0.281 0.036 1.37397582514532e-07 "7" "SCAMP4"
"CD861" 1.2140090643739e-11 1.85392716554587 0.344 0.053 1.66489203088236e-07 "7" "CD86"
"KLF10" 1.36725186855564e-11 2.29274449431821 0.281 0.038 1.87504921253721e-07 "7" "KLF10"
"HSH2D" 1.83170309147201e-11 1.25722144872082 0.438 0.079 2.51199761964472e-07 "7" "HSH2D"
"SAMHD12" 1.90834818257121e-11 1.32652161224016 0.812 0.236 2.61710869757815e-07 "7" "SAMHD1"
"TPP1" 1.93836038093192e-11 1.58584248356658 0.469 0.09 2.65826742641004e-07 "7" "TPP1"
"BID2" 2.02575721304978e-11 1.20918112766433 0.75 0.2 2.77812344197646e-07 "7" "BID"
"LGALS92" 2.18143010920501e-11 1.31534617986722 0.688 0.169 2.99161325176375e-07 "7" "LGALS9"
"REPIN1" 2.63025847517994e-11 1.72555561708605 0.344 0.054 3.60713647286178e-07 "7" "REPIN1"
"ANXA22" 3.3308359697378e-11 1.50757553371825 0.938 0.431 4.56790844889842e-07 "7" "ANXA2"
"ERCC11" 4.32599087584019e-11 1.43540477929305 0.531 0.114 5.93266388712724e-07 "7" "ERCC1"
"VIM2" 5.41898677016916e-11 1.3871897520351 1 0.799 7.43159845660999e-07 "7" "VIM"
"NECAP1" 5.64495976903431e-11 1.62373610663253 0.312 0.046 7.74149782725365e-07 "7" "NECAP1"
"BZW2" 6.36234764345304e-11 1.50694237670156 0.438 0.081 8.7253235582315e-07 "7" "BZW2"
"POMP1" 6.72641069008006e-11 1.43215489444456 0.625 0.151 9.22459962037579e-07 "7" "POMP"
"ITM2C" 7.09660648461782e-11 2.73280479283762 0.344 0.058 9.73228613300488e-07 "7" "ITM2C"
"AMICA12" 7.71286841716176e-11 1.58009304975474 0.781 0.257 1.05774277472956e-06 "7" "AMICA1"
"CLEC4A" 7.80459435932018e-11 1.86819280886613 0.25 0.032 1.07032207043717e-06 "7" "CLEC4A"
"KPNA2" 8.73972605333e-11 2.1889422029669 0.281 0.04 1.19856603095368e-06 "7" "KPNA2"
"APOBR" 8.94132791534820e-11 1.7947192564306 0.281 0.04 1.22621371031085e-06 "7" "APOBR"
"PAK11" 1.86613827396332e-10 1.97223572131904 0.312 0.05 2.5592220289133e-06 "7" "PAK1"
"NAGK2" 3.14903501893564e-10 1.30167118019332 0.531 0.119 4.31858662496834e-06 "7" "NAGK"
"PLSCR12" 3.26998173652796e-10 1.45402042930206 0.562 0.136 4.48445295347444e-06 "7" "PLSCR1"
"EIF4EBP12" 3.30973483541075e-10 1.18196230096957 0.531 0.119 4.5389703532823e-06 "7" "EIF4EBP1"
"CPSF6" 5.23209048452892e-10 1.16371116949045 0.406 0.077 7.17528889048296e-06 "7" "CPSF6"
"KIAA0930" 7.82686256580869e-10 1.73419014696496 0.25 0.035 1.073375932275e-05 "7" "KIAA0930"
"MBOAT7" 7.85830861745646e-10 1.64582848379135 0.312 0.052 1.07768844379798e-05 "7" "MBOAT7"
"BHLHE40" 9.23868192981301e-10 2.1642330857298 0.312 0.053 1.26699283985456e-05 "7" "BHLHE40"
"AP2S12" 9.26854080265139e-10 1.10224091731313 0.906 0.347 1.27108768567561e-05 "7" "AP2S1"
"ACAA11" 9.91673334282628e-10 1.20828337154799 0.562 0.134 1.3599808106352e-05 "7" "ACAA1"
"LGALS12" 1.02586365399881e-09 1.31352050534073 0.938 0.471 1.40686941509397e-05 "7" "LGALS1"
"UNC93B11" 1.07419498209298e-09 1.47661985038295 0.406 0.081 1.47315099844231e-05 "7" "UNC93B1"
"GABARAP2" 1.18376719862898e-09 1.10778752768652 1 0.483 1.62341833619979e-05 "7" "GABARAP"
"TUBA1B1" 1.18446342733222e-09 1.44289173492562 0.906 0.426 1.62437314424341e-05 "7" "TUBA1B"
"FES" 1.38913378853511e-09 1.76214982788874 0.281 0.044 1.90505807759705e-05 "7" "FES"
"CYSTM1" 1.7247992456926e-09 1.52505711214154 0.312 0.053 2.36538968554283e-05 "7" "CYSTM1"
"MS4A6A1" 1.83147647249465e-09 1.23008840441449 0.562 0.153 2.51168683437916e-05 "7" "MS4A6A"
"CD300C1" 1.87606551580421e-09 1.9268383245551 0.281 0.045 2.57283624837389e-05 "7" "CD300C"
"IDH3A" 1.93492313138473e-09 1.54106599528745 0.281 0.044 2.65355358238102e-05 "7" "IDH3A"
